trial,horizon,slot1_value,slot2_value,choice,participant,exp,reward,forced
7,10,40,70,1,26,5,71,0
8,10,40,70,1,26,5,84,0
9,10,40,70,1,26,5,76,0
0,5,40,32,0,26,5,30,1
1,5,40,32,1,26,5,29,1
2,5,40,32,0,26,5,39,1
3,5,40,32,0,26,5,38,1
4,5,40,32,0,26,5,34,0
0,10,40,36,1,26,5,33,1
1,10,40,36,0,26,5,27,1
2,10,40,36,0,26,5,43,1
3,10,40,36,0,26,5,35,1
4,10,40,36,1,26,5,37,0
5,10,40,36,0,26,5,37,0
6,10,40,36,0,26,5,41,0
7,10,40,36,1,26,5,42,0
8,10,40,36,1,26,5,43,0
9,10,40,36,1,26,5,24,0
0,10,72,60,0,26,5,65,1
1,10,72,60,1,26,5,49,1
2,10,72,60,0,26,5,71,1
3,10,72,60,1,26,5,58,1
4,10,72,60,0,26,5,64,0
5,10,72,60,0,26,5,75,0
6,10,72,60,0,26,5,73,0
7,10,72,60,0,26,5,83,0
8,10,72,60,0,26,5,70,0
9,10,72,60,0,26,5,71,0
0,10,40,60,1,26,5,80,1
1,10,40,60,1,26,5,49,1
2,10,40,60,0,26,5,41,1
3,10,40,60,0,26,5,42,1
4,10,40,60,0,26,5,33,0
5,10,40,60,1,26,5,62,0
6,10,40,60,1,26,5,65,0
7,10,40,60,1,26,5,56,0
8,10,40,60,1,26,5,70,0
9,10,40,60,1,26,5,59,0
0,5,40,70,0,26,5,49,1
1,5,40,70,1,26,5,66,1
2,5,40,70,1,26,5,70,1
3,5,40,70,1,26,5,77,1
4,5,40,70,1,26,5,71,0
0,10,40,60,1,26,5,58,1
1,10,40,60,1,26,5,53,1
2,10,40,60,0,26,5,43,1
3,10,40,60,0,26,5,36,1
4,10,40,60,1,26,5,66,0
5,10,40,60,1,26,5,48,0
6,10,40,60,0,26,5,33,0
7,10,40,60,1,26,5,35,0
8,10,40,60,0,26,5,44,0
9,10,40,60,1,26,5,52,0
0,10,70,40,1,26,5,38,1
1,10,70,40,0,26,5,69,1
2,10,70,40,0,26,5,72,1
3,10,70,40,0,26,5,71,1
4,10,70,40,0,26,5,67,0
5,10,70,40,1,26,5,43,0
6,10,70,40,0,26,5,79,0
7,10,70,40,0,26,5,71,0
8,10,70,40,0,26,5,85,0
9,10,70,40,0,26,5,75,0
0,5,60,56,0,26,5,66,1
1,5,60,56,1,26,5,53,1
2,5,60,56,1,26,5,60,1
3,5,60,56,1,26,5,48,1
4,5,60,56,0,26,5,51,0
0,5,20,40,0,26,5,13,1
1,5,20,40,1,26,5,38,1
2,5,20,40,0,26,5,28,1
3,5,20,40,1,26,5,31,1
4,5,20,40,1,26,5,22,0
0,5,80,60,0,26,5,80,1
1,5,80,60,0,26,5,77,1
2,5,80,60,0,26,5,81,1
3,5,80,60,1,26,5,60,1
4,5,80,60,0,26,5,92,0
0,10,48,40,0,26,5,42,1
1,10,48,40,1,26,5,24,1
2,10,48,40,0,26,5,60,1
3,10,48,40,0,26,5,64,1
4,10,48,40,1,26,5,41,0
5,10,48,40,0,26,5,40,0
6,10,48,40,1,26,5,49,0
7,10,48,40,0,26,5,43,0
8,10,48,40,1,26,5,35,0
9,10,48,40,0,26,5,55,0
0,10,40,32,1,26,5,21,1
1,10,40,32,0,26,5,58,1
2,10,40,32,1,26,5,43,1
3,10,40,32,1,26,5,29,1
4,10,40,32,0,26,5,42,0
5,10,40,32,0,26,5,42,0
6,10,40,32,1,26,5,30,0
7,10,40,32,0,26,5,35,0
8,10,40,32,0,26,5,30,0
9,10,40,32,0,26,5,43,0
0,10,48,60,1,26,5,43,1
1,10,48,60,0,26,5,53,1
2,10,48,60,1,26,5,70,1
3,10,48,60,1,26,5,55,1
4,10,48,60,1,26,5,65,0
5,10,48,60,1,26,5,73,0
6,10,48,60,1,26,5,55,0
7,10,48,60,1,26,5,49,0
8,10,48,60,1,26,5,51,0
9,10,48,60,1,26,5,52,0
0,5,60,90,1,26,5,96,1
1,5,60,90,0,26,5,72,1
2,5,60,90,0,26,5,66,1
3,5,60,90,1,26,5,92,1
4,5,60,90,0,26,5,55,0
0,5,52,60,1,26,5,68,1
1,5,52,60,1,26,5,63,1
2,5,52,60,1,26,5,62,1
3,5,52,60,0,26,5,51,1
4,5,52,60,1,26,5,60,0
0,10,60,80,1,26,5,79,1
1,10,60,80,0,26,5,74,1
2,10,60,80,1,26,5,74,1
3,10,60,80,1,26,5,90,1
4,10,60,80,1,26,5,85,0
5,10,60,80,1,26,5,68,0
6,10,60,80,0,26,5,60,0
7,10,60,80,1,26,5,86,0
8,10,60,80,1,26,5,69,0
9,10,60,80,1,26,5,85,0
0,10,40,60,1,26,5,58,1
1,10,40,60,1,26,5,53,1
2,10,40,60,0,26,5,43,1
3,10,40,60,0,26,5,36,1
4,10,40,60,1,26,5,58,0
5,10,40,60,1,26,5,58,0
6,10,40,60,1,26,5,42,0
7,10,40,60,1,26,5,54,0
8,10,40,60,1,26,5,49,0
9,10,40,60,1,26,5,57,0
0,10,30,60,0,26,5,21,1
1,10,30,60,0,26,5,26,1
2,10,30,60,1,26,5,58,1
3,10,30,60,0,26,5,30,1
4,10,30,60,1,26,5,65,0
5,10,30,60,0,26,5,35,0
6,10,30,60,1,26,5,49,0
7,10,30,60,1,26,5,48,0
8,10,30,60,1,26,5,63,0
9,10,30,60,1,26,5,72,0
0,10,60,68,0,26,5,49,1
1,10,60,68,1,26,5,65,1
2,10,60,68,0,26,5,51,1
3,10,60,68,1,26,5,65,1
4,10,60,68,1,26,5,61,0
5,10,60,68,0,26,5,68,0
6,10,60,68,0,26,5,67,0
7,10,60,68,1,26,5,84,0
8,10,60,68,1,26,5,79,0
9,10,60,68,1,26,5,72,0
0,5,68,60,1,26,5,57,1
1,5,68,60,1,26,5,63,1
2,5,68,60,0,26,5,75,1
3,5,68,60,1,26,5,55,1
4,5,68,60,0,26,5,83,0
0,10,40,48,1,26,5,65,1
1,10,40,48,1,26,5,42,1
2,10,40,48,0,26,5,62,1
3,10,40,48,0,26,5,41,1
4,10,40,48,1,26,5,58,0
5,10,40,48,0,26,5,37,0
6,10,40,48,1,26,5,56,0
7,10,40,48,1,26,5,55,0
8,10,40,48,1,26,5,45,0
9,10,40,48,1,26,5,51,0
0,10,40,20,1,26,5,17,1
1,10,40,20,1,26,5,26,1
2,10,40,20,0,26,5,27,1
3,10,40,20,1,26,5,23,1
4,10,40,20,0,26,5,27,0
5,10,40,20,1,26,5,27,0
6,10,40,20,0,26,5,40,0
7,10,40,20,1,26,5,17,0
8,10,40,20,0,26,5,41,0
9,10,40,20,0,26,5,28,0
0,10,30,60,0,26,5,52,1
1,10,30,60,1,26,5,72,1
2,10,30,60,1,26,5,71,1
3,10,30,60,1,26,5,60,1
4,10,30,60,0,26,5,52,0
5,10,30,60,1,26,5,57,0
6,10,30,60,1,26,5,65,0
7,10,30,60,1,26,5,75,0
8,10,30,60,1,26,5,61,0
9,10,30,60,1,26,5,58,0
0,10,40,60,1,26,5,53,1
1,10,40,60,0,26,5,43,1
2,10,40,60,0,26,5,50,1
3,10,40,60,0,26,5,27,1
4,10,40,60,1,26,5,57,0
5,10,40,60,0,26,5,44,0
6,10,40,60,1,26,5,63,0
7,10,40,60,1,26,5,69,0
8,10,40,60,1,26,5,68,0
9,10,40,60,1,26,5,62,0
0,10,36,40,0,26,5,34,1
1,10,36,40,1,26,5,35,1
2,10,36,40,1,26,5,41,1
3,10,36,40,0,26,5,39,1
4,10,36,40,1,26,5,41,0
5,10,36,40,1,26,5,33,0
6,10,36,40,0,26,5,43,0
7,10,36,40,1,26,5,39,0
8,10,36,40,0,26,5,30,0
9,10,36,40,1,26,5,33,0
0,5,80,60,1,26,5,70,1
1,5,80,60,1,26,5,73,1
2,5,80,60,0,26,5,72,1
3,5,80,60,0,26,5,67,1
4,5,80,60,1,26,5,61,0
0,10,40,10,0,26,5,46,1
1,10,40,10,0,26,5,51,1
2,10,40,10,1,26,5,17,1
3,10,40,10,1,26,5,21,1
4,10,40,10,0,26,5,37,0
5,10,40,10,0,26,5,45,0
6,10,40,10,1,26,5,3,0
7,10,40,10,0,26,5,44,0
8,10,40,10,0,26,5,44,0
9,10,40,10,0,26,5,48,0
0,10,40,36,1,26,5,33,1
1,10,40,36,0,26,5,27,1
2,10,40,36,0,26,5,43,1
3,10,40,36,0,26,5,35,1
4,10,40,36,1,26,5,51,0
5,10,40,36,1,26,5,33,0
6,10,40,36,0,26,5,33,0
7,10,40,36,1,26,5,31,0
8,10,40,36,0,26,5,34,0
9,10,40,36,1,26,5,44,0
0,10,60,68,0,26,5,49,1
1,10,60,68,1,26,5,65,1
2,10,60,68,0,26,5,51,1
3,10,60,68,1,26,5,65,1
4,10,60,68,1,26,5,57,0
5,10,60,68,1,26,5,63,0
6,10,60,68,1,26,5,62,0
7,10,60,68,1,26,5,59,0
8,10,60,68,0,26,5,52,0
9,10,60,68,1,26,5,73,0
0,10,32,40,0,26,5,30,1
1,10,32,40,0,26,5,34,1
2,10,32,40,0,26,5,27,1
3,10,32,40,1,26,5,36,1
4,10,32,40,1,26,5,33,0
5,10,32,40,0,26,5,24,0
6,10,32,40,1,26,5,34,0
7,10,32,40,0,26,5,30,0
8,10,32,40,1,26,5,48,0
9,10,32,40,1,26,5,39,0
0,5,64,60,1,26,5,52,1
1,5,64,60,1,26,5,45,1
2,5,64,60,0,26,5,68,1
3,5,64,60,0,26,5,54,1
4,5,64,60,0,26,5,60,0
0,10,40,60,1,26,5,53,1
1,10,40,60,0,26,5,43,1
2,10,40,60,0,26,5,50,1
3,10,40,60,0,26,5,27,1
4,10,40,60,1,26,5,64,0
5,10,40,60,1,26,5,54,0
6,10,40,60,0,26,5,28,0
7,10,40,60,1,26,5,46,0
8,10,40,60,1,26,5,57,0
9,10,40,60,1,26,5,55,0
0,5,40,28,1,26,5,25,1
1,5,40,28,1,26,5,24,1
2,5,40,28,1,26,5,38,1
3,5,40,28,0,26,5,38,1
4,5,40,28,0,26,5,45,0
0,5,48,60,1,26,5,48,1
1,5,48,60,0,26,5,46,1
2,5,48,60,0,26,5,40,1
3,5,48,60,0,26,5,46,1
4,5,48,60,1,26,5,63,0
0,10,60,80,0,26,5,65,1
1,10,60,80,1,26,5,72,1
2,10,60,80,0,26,5,63,1
3,10,60,80,0,26,5,53,1
4,10,60,80,1,26,5,85,0
5,10,60,80,1,26,5,76,0
6,10,60,80,1,26,5,76,0
7,10,60,80,1,26,5,64,0
8,10,60,80,0,26,5,70,0
9,10,60,80,1,26,5,68,0
0,10,10,40,0,26,5,18,1
1,10,10,40,1,26,5,42,1
2,10,10,40,1,26,5,45,1
3,10,10,40,0,26,5,15,1
4,10,10,40,1,26,5,29,0
5,10,10,40,0,26,5,12,0
6,10,10,40,1,26,5,50,0
7,10,10,40,1,26,5,40,0
8,10,10,40,0,26,5,17,0
9,10,10,40,1,26,5,32,0
0,10,40,60,0,26,5,41,1
1,10,40,60,0,26,5,47,1
2,10,40,60,1,26,5,74,1
3,10,40,60,1,26,5,67,1
4,10,40,60,0,26,5,44,0
5,10,40,60,1,26,5,53,0
6,10,40,60,1,26,5,56,0
7,10,40,60,0,26,5,38,0
8,10,40,60,1,26,5,59,0
9,10,40,60,1,26,5,47,0
0,5,40,48,1,26,5,58,1
1,5,40,48,0,26,5,51,1
2,5,40,48,0,26,5,28,1
3,5,40,48,1,26,5,47,1
4,5,40,48,1,26,5,52,0
0,5,40,28,0,26,5,46,1
1,5,40,28,1,26,5,41,1
2,5,40,28,0,26,5,57,1
3,5,40,28,1,26,5,24,1
4,5,40,28,0,26,5,41,0
0,5,60,56,0,26,5,66,1
1,5,60,56,1,26,5,53,1
2,5,60,56,1,26,5,60,1
3,5,60,56,1,26,5,48,1
4,5,60,56,0,26,5,51,0
0,5,60,90,1,26,5,96,1
1,5,60,90,0,26,5,72,1
2,5,60,90,0,26,5,66,1
3,5,60,90,1,26,5,92,1
4,5,60,90,1,26,5,91,0
0,10,40,48,1,26,5,65,1
1,10,40,48,1,26,5,42,1
2,10,40,48,0,26,5,62,1
3,10,40,48,0,26,5,41,1
4,10,40,48,1,26,5,41,0
5,10,40,48,0,26,5,47,0
6,10,40,48,1,26,5,44,0
7,10,40,48,1,26,5,46,0
8,10,40,48,0,26,5,42,0
9,10,40,48,1,26,5,39,0
0,10,48,60,1,26,5,51,1
1,10,48,60,0,26,5,37,1
2,10,48,60,1,26,5,62,1
3,10,48,60,0,26,5,47,1
4,10,48,60,1,26,5,61,0
5,10,48,60,1,26,5,66,0
6,10,48,60,1,26,5,60,0
7,10,48,60,1,26,5,61,0
8,10,48,60,1,26,5,57,0
9,10,48,60,1,26,5,48,0
0,5,60,72,0,26,5,58,1
1,5,60,72,1,26,5,68,1
2,5,60,72,0,26,5,76,1
3,5,60,72,1,26,5,72,1
4,5,60,72,1,26,5,79,0
0,10,52,40,1,26,5,48,1
1,10,52,40,0,26,5,45,1
2,10,52,40,1,26,5,41,1
3,10,52,40,1,26,5,48,1
4,10,52,40,1,26,5,37,0
5,10,52,40,0,26,5,49,0
6,10,52,40,0,26,5,60,0
7,10,52,40,0,26,5,50,0
8,10,52,40,0,26,5,61,0
9,10,52,40,0,26,5,48,0
0,10,40,60,1,26,5,80,1
1,10,40,60,1,26,5,49,1
2,10,40,60,0,26,5,41,1
3,10,40,60,0,26,5,42,1
4,10,40,60,1,26,5,70,0
5,10,40,60,0,26,5,33,0
6,10,40,60,1,26,5,47,0
7,10,40,60,0,26,5,39,0
8,10,40,60,1,26,5,51,0
9,10,40,60,1,26,5,62,0
0,10,40,36,1,26,5,37,1
1,10,40,36,0,26,5,48,1
2,10,40,36,0,26,5,23,1
3,10,40,36,1,26,5,39,1
4,10,40,36,0,26,5,40,0
5,10,40,36,1,26,5,38,0
6,10,40,36,1,26,5,29,0
7,10,40,36,0,26,5,29,0
8,10,40,36,1,26,5,37,0
9,10,40,36,1,26,5,28,0
0,5,40,28,1,26,5,12,1
1,5,40,28,0,26,5,44,1
2,5,40,28,0,26,5,51,1
3,5,40,28,1,26,5,21,1
4,5,40,28,0,26,5,53,0
0,5,60,30,1,26,5,45,1
1,5,60,30,0,26,5,62,1
2,5,60,30,1,26,5,30,1
3,5,60,30,1,26,5,40,1
4,5,60,30,1,26,5,22,0
0,10,40,70,0,26,5,43,1
1,10,40,70,1,26,5,73,1
2,10,40,70,1,26,5,79,1
3,10,40,70,0,26,5,35,1
4,10,40,70,1,26,5,65,0
5,10,40,70,1,26,5,72,0
6,10,40,70,1,26,5,62,0
7,10,40,70,0,26,5,44,0
8,10,40,70,1,26,5,77,0
9,10,40,70,1,26,5,70,0
0,10,36,40,0,26,5,34,1
1,10,36,40,1,26,5,35,1
2,10,36,40,1,26,5,41,1
3,10,36,40,0,26,5,39,1
4,10,36,40,1,26,5,44,0
5,10,36,40,1,26,5,45,0
6,10,36,40,0,26,5,44,0
7,10,36,40,1,26,5,45,0
8,10,36,40,0,26,5,36,0
9,10,36,40,1,26,5,43,0
0,5,36,40,1,26,5,37,1
1,5,36,40,0,26,5,27,1
2,5,36,40,1,26,5,19,1
3,5,36,40,0,26,5,33,1
4,5,36,40,0,26,5,39,0
0,5,40,10,1,26,5,1,1
1,5,40,10,0,26,5,52,1
2,5,40,10,0,26,5,41,1
3,5,40,10,1,26,5,7,1
4,5,40,10,0,26,5,40,0
0,5,40,44,1,26,5,45,1
1,5,40,44,1,26,5,38,1
2,5,40,44,1,26,5,50,1
3,5,40,44,0,26,5,32,1
4,5,40,44,1,26,5,42,0
0,5,52,60,1,26,5,68,1
1,5,52,60,1,26,5,63,1
2,5,52,60,1,26,5,62,1
3,5,52,60,0,26,5,51,1
4,5,52,60,1,26,5,43,0
0,10,60,64,1,26,5,77,1
1,10,60,64,1,26,5,72,1
2,10,60,64,0,26,5,62,1
3,10,60,64,0,26,5,57,1
4,10,60,64,1,26,5,56,0
5,10,60,64,1,26,5,59,0
6,10,60,64,1,26,5,62,0
7,10,60,64,0,26,5,69,0
8,10,60,64,1,26,5,60,0
9,10,60,64,0,26,5,60,0
0,5,40,60,1,26,5,63,1
1,5,40,60,0,26,5,40,1
2,5,40,60,0,26,5,44,1
3,5,40,60,0,26,5,50,1
4,5,40,60,1,26,5,68,0
0,10,48,60,1,26,5,51,1
1,10,48,60,0,26,5,37,1
2,10,48,60,1,26,5,62,1
3,10,48,60,0,26,5,47,1
4,10,48,60,1,26,5,59,0
5,10,48,60,1,26,5,51,0
6,10,48,60,0,26,5,47,0
7,10,48,60,1,26,5,72,0
8,10,48,60,1,26,5,50,0
9,10,48,60,1,26,5,58,0
0,10,52,40,1,26,5,48,1
1,10,52,40,0,26,5,45,1
2,10,52,40,1,26,5,41,1
3,10,52,40,1,26,5,48,1
4,10,52,40,1,26,5,43,0
5,10,52,40,0,26,5,62,0
6,10,52,40,0,26,5,48,0
7,10,52,40,1,26,5,32,0
8,10,52,40,0,26,5,49,0
9,10,52,40,0,26,5,60,0
0,5,60,30,1,26,5,45,1
1,5,60,30,0,26,5,62,1
2,5,60,30,1,26,5,30,1
3,5,60,30,1,26,5,40,1
4,5,60,30,0,26,5,55,0
0,10,72,60,0,26,5,65,1
1,10,72,60,1,26,5,49,1
2,10,72,60,0,26,5,71,1
3,10,72,60,1,26,5,58,1
4,10,72,60,0,26,5,68,0
5,10,72,60,0,26,5,79,0
6,10,72,60,0,26,5,74,0
7,10,72,60,0,26,5,79,0
8,10,72,60,0,26,5,73,0
9,10,72,60,0,26,5,92,0
0,10,30,60,0,26,5,21,1
1,10,30,60,0,26,5,26,1
2,10,30,60,1,26,5,58,1
3,10,30,60,0,26,5,30,1
4,10,30,60,1,26,5,62,0
5,10,30,60,1,26,5,55,0
6,10,30,60,1,26,5,60,0
7,10,30,60,0,26,5,35,0
8,10,30,60,1,26,5,53,0
9,10,30,60,1,26,5,67,0
0,5,52,40,1,26,5,48,1
1,5,52,40,1,26,5,37,1
2,5,52,40,0,26,5,37,1
3,5,52,40,1,26,5,32,1
4,5,52,40,0,26,5,62,0
0,5,60,52,1,26,5,60,1
1,5,60,52,0,26,5,81,1
2,5,60,52,0,26,5,51,1
3,5,60,52,1,26,5,50,1
4,5,60,52,0,26,5,51,0
0,10,40,10,0,26,5,46,1
1,10,40,10,0,26,5,51,1
2,10,40,10,1,26,5,17,1
3,10,40,10,1,26,5,21,1
4,10,40,10,0,26,5,39,0
5,10,40,10,1,26,5,9,0
6,10,40,10,0,26,5,33,0
7,10,40,10,0,26,5,34,0
8,10,40,10,0,26,5,32,0
9,10,40,10,0,26,5,43,0
0,5,80,60,0,26,5,80,1
1,5,80,60,0,26,5,77,1
2,5,80,60,0,26,5,81,1
3,5,80,60,1,26,5,60,1
4,5,80,60,0,26,5,96,0
0,10,40,20,1,26,5,17,1
1,10,40,20,1,26,5,26,1
2,10,40,20,0,26,5,27,1
3,10,40,20,1,26,5,23,1
4,10,40,20,0,26,5,52,0
5,10,40,20,0,26,5,40,0
6,10,40,20,1,26,5,7,0
7,10,40,20,0,26,5,41,0
8,10,40,20,0,26,5,30,0
9,10,40,20,0,26,5,22,0
0,5,64,60,0,26,5,53,1
1,5,64,60,0,26,5,64,1
2,5,64,60,1,26,5,49,1
3,5,64,60,0,26,5,81,1
4,5,64,60,0,26,5,73,0
0,10,60,48,0,26,5,68,1
1,10,60,48,0,26,5,54,1
2,10,60,48,0,26,5,77,1
3,10,60,48,1,26,5,46,1
4,10,60,48,0,26,5,64,0
5,10,60,48,0,26,5,60,0
6,10,60,48,0,26,5,54,0
7,10,60,48,0,26,5,63,0
8,10,60,48,1,26,5,37,0
9,10,60,48,0,26,5,67,0
0,10,60,80,0,26,5,65,1
1,10,60,80,1,26,5,72,1
2,10,60,80,0,26,5,63,1
3,10,60,80,0,26,5,53,1
4,10,60,80,1,26,5,82,0
5,10,60,80,1,26,5,75,0
6,10,60,80,1,26,5,84,0
7,10,60,80,1,26,5,80,0
8,10,60,80,1,26,5,80,0
9,10,60,80,1,26,5,99,0
0,10,52,60,1,26,5,59,1
1,10,52,60,0,26,5,56,1
2,10,52,60,0,26,5,44,1
3,10,52,60,1,26,5,65,1
4,10,52,60,1,26,5,73,0
5,10,52,60,1,26,5,64,0
6,10,52,60,1,26,5,62,0
7,10,52,60,1,26,5,57,0
8,10,52,60,1,26,5,43,0
9,10,52,60,1,26,5,50,0
0,5,80,60,1,26,5,70,1
1,5,80,60,1,26,5,73,1
2,5,80,60,0,26,5,72,1
3,5,80,60,0,26,5,67,1
4,5,80,60,1,26,5,48,0
0,10,20,40,0,26,5,16,1
1,10,20,40,0,26,5,30,1
2,10,20,40,1,26,5,34,1
3,10,20,40,1,26,5,40,1
4,10,20,40,1,26,5,50,0
5,10,20,40,1,26,5,36,0
6,10,20,40,0,26,5,19,0
7,10,20,40,1,26,5,33,0
8,10,20,40,1,26,5,38,0
9,10,20,40,1,26,5,38,0
0,5,48,40,1,26,5,62,1
1,5,48,40,1,26,5,46,1
2,5,48,40,0,26,5,41,1
3,5,48,40,0,26,5,38,1
4,5,48,40,1,26,5,43,0
0,5,40,32,0,26,5,30,1
1,5,40,32,1,26,5,29,1
2,5,40,32,0,26,5,39,1
3,5,40,32,0,26,5,38,1
4,5,40,32,0,26,5,38,0
0,10,40,48,1,26,5,49,1
1,10,40,48,1,26,5,62,1
2,10,40,48,0,26,5,38,1
3,10,40,48,1,26,5,42,1
4,10,40,48,1,26,5,45,0
5,10,40,48,1,26,5,48,0
6,10,40,48,0,26,5,48,0
7,10,40,48,1,26,5,53,0
8,10,40,48,0,26,5,55,0
9,10,40,48,1,26,5,49,0
0,10,52,60,1,26,5,52,1
1,10,52,60,0,26,5,60,1
2,10,52,60,0,26,5,59,1
3,10,52,60,1,26,5,67,1
4,10,52,60,1,26,5,69,0
5,10,52,60,0,26,5,56,0
6,10,52,60,1,26,5,61,0
7,10,52,60,1,26,5,65,0
8,10,52,60,1,26,5,65,0
9,10,52,60,1,26,5,47,0
0,5,30,60,0,26,5,24,1
1,5,30,60,1,26,5,59,1
2,5,30,60,0,26,5,30,1
3,5,30,60,0,26,5,35,1
4,5,30,60,1,26,5,65,0
0,5,52,40,1,26,5,48,1
1,5,52,40,1,26,5,37,1
2,5,52,40,0,26,5,37,1
3,5,52,40,1,26,5,32,1
4,5,52,40,0,26,5,71,0
0,5,60,72,0,26,5,58,1
1,5,60,72,1,26,5,68,1
2,5,60,72,0,26,5,76,1
3,5,60,72,1,26,5,72,1
4,5,60,72,1,26,5,81,0
0,10,60,48,0,26,5,68,1
1,10,60,48,0,26,5,54,1
2,10,60,48,0,26,5,77,1
3,10,60,48,1,26,5,46,1
4,10,60,48,0,26,5,59,0
5,10,60,48,0,26,5,73,0
6,10,60,48,0,26,5,53,0
7,10,60,48,0,26,5,55,0
8,10,60,48,1,26,5,52,0
9,10,60,48,1,26,5,45,0
0,5,40,28,1,26,5,12,1
1,5,40,28,0,26,5,44,1
2,5,40,28,0,26,5,51,1
3,5,40,28,1,26,5,21,1
4,5,40,28,0,26,5,49,0
0,5,40,52,1,26,5,43,1
1,5,40,52,0,26,5,32,1
2,5,40,52,0,26,5,37,1
3,5,40,52,1,26,5,53,1
4,5,40,52,1,26,5,55,0
0,5,80,60,1,26,5,48,1
1,5,80,60,1,26,5,61,1
2,5,80,60,0,26,5,89,1
3,5,80,60,1,26,5,58,1
4,5,80,60,0,26,5,78,0
0,5,40,70,0,26,5,49,1
1,5,40,70,1,26,5,66,1
2,5,40,70,1,26,5,70,1
3,5,40,70,1,26,5,77,1
4,5,40,70,1,26,5,63,0
0,10,60,72,0,26,5,58,1
1,10,60,72,1,26,5,58,1
2,10,60,72,0,26,5,60,1
3,10,60,72,0,26,5,64,1
4,10,60,72,0,26,5,84,0
5,10,60,72,0,26,5,55,0
6,10,60,72,1,26,5,83,0
7,10,60,72,0,26,5,68,0
8,10,60,72,1,26,5,88,0
9,10,60,72,1,26,5,78,0
0,5,90,60,0,26,5,99,1
1,5,90,60,1,26,5,63,1
2,5,90,60,0,26,5,92,1
3,5,90,60,1,26,5,62,1
4,5,90,60,0,26,5,93,0
0,5,40,60,1,26,5,62,1
1,5,40,60,0,26,5,45,1
2,5,40,60,0,26,5,43,1
3,5,40,60,1,26,5,70,1
4,5,40,60,1,26,5,55,0
0,5,20,40,0,26,5,13,1
1,5,20,40,1,26,5,38,1
2,5,20,40,0,26,5,28,1
3,5,20,40,1,26,5,31,1
4,5,20,40,1,26,5,29,0
0,10,48,40,0,26,5,42,1
1,10,48,40,1,26,5,24,1
2,10,48,40,0,26,5,60,1
3,10,48,40,0,26,5,64,1
4,10,48,40,1,26,5,43,0
5,10,48,40,0,26,5,46,0
6,10,48,40,0,26,5,40,0
7,10,48,40,1,26,5,48,0
8,10,48,40,1,26,5,39,0
9,10,48,40,1,26,5,50,0
0,10,40,60,0,26,5,41,1
1,10,40,60,0,26,5,47,1
2,10,40,60,1,26,5,74,1
3,10,40,60,1,26,5,67,1
4,10,40,60,1,26,5,82,0
5,10,40,60,1,26,5,58,0
6,10,40,60,1,26,5,62,0
7,10,40,60,1,26,5,56,0
8,10,40,60,1,26,5,63,0
9,10,40,60,1,26,5,57,0
0,5,40,10,1,26,5,1,1
1,5,40,10,0,26,5,52,1
2,5,40,10,0,26,5,41,1
3,5,40,10,1,26,5,7,1
4,5,40,10,0,26,5,49,0
0,5,40,52,1,26,5,43,1
1,5,40,52,0,26,5,32,1
2,5,40,52,0,26,5,37,1
3,5,40,52,1,26,5,53,1
4,5,40,52,1,26,5,50,0
0,10,20,40,0,26,5,16,1
1,10,20,40,0,26,5,30,1
2,10,20,40,1,26,5,34,1
3,10,20,40,1,26,5,40,1
4,10,20,40,1,26,5,42,0
5,10,20,40,0,26,5,20,0
6,10,20,40,1,26,5,37,0
7,10,20,40,1,26,5,38,0
8,10,20,40,0,26,5,19,0
9,10,20,40,1,26,5,22,0
0,5,90,60,0,26,5,99,1
1,5,90,60,1,26,5,63,1
2,5,90,60,0,26,5,92,1
3,5,90,60,1,26,5,62,1
4,5,90,60,0,26,5,84,0
0,10,60,48,0,26,5,67,1
1,10,60,48,1,26,5,57,1
2,10,60,48,0,26,5,56,1
3,10,60,48,1,26,5,50,1
4,10,60,48,0,26,5,66,0
5,10,60,48,0,26,5,65,0
6,10,60,48,0,26,5,66,0
7,10,60,48,1,26,5,49,0
8,10,60,48,0,26,5,65,0
9,10,60,48,1,26,5,60,0
0,10,44,40,1,26,5,45,1
1,10,44,40,0,26,5,37,1
2,10,44,40,0,26,5,47,1
3,10,44,40,0,26,5,40,1
4,10,44,40,1,26,5,44,0
5,10,44,40,0,26,5,39,0
6,10,44,40,1,26,5,32,0
7,10,44,40,0,26,5,37,0
8,10,44,40,1,26,5,41,0
9,10,44,40,0,26,5,30,0
0,10,32,40,0,26,5,30,1
1,10,32,40,0,26,5,34,1
2,10,32,40,0,26,5,27,1
3,10,32,40,1,26,5,36,1
4,10,32,40,1,26,5,26,0
5,10,32,40,1,26,5,36,0
6,10,32,40,1,26,5,49,0
7,10,32,40,1,26,5,39,0
8,10,32,40,0,26,5,23,0
9,10,32,40,1,26,5,32,0
0,10,60,64,1,26,5,70,1
1,10,60,64,1,26,5,68,1
2,10,60,64,0,26,5,51,1
3,10,60,64,1,26,5,72,1
4,10,60,64,1,26,5,63,0
5,10,60,64,1,26,5,56,0
6,10,60,64,0,26,5,66,0
7,10,60,64,1,26,5,66,0
8,10,60,64,1,26,5,55,0
9,10,60,64,0,26,5,47,0
0,10,10,40,0,26,5,18,1
1,10,10,40,1,26,5,42,1
2,10,10,40,1,26,5,45,1
3,10,10,40,0,26,5,15,1
4,10,10,40,1,26,5,33,0
5,10,10,40,0,26,5,32,0
6,10,10,40,1,26,5,59,0
